Afroedura halli,(HEWITT 1935),,Inland Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura hawequensis,MOUTON & MOSTET 1985,,Cape Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura karroica,(HEWITT 1925),,Inland Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura langi,(FITZSIMONS 1930),,Lang’s Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura leoloensis,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Leolo Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura loveridgei,BROADLEY 1963,,Loveridge’s Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura major,ONDERSTALL 1984,,Major Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura maripi,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Maripi Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura marleyi,(FITZSIMONS 1930),,Marley’s Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura multiporis,(HEWITT 1925),,Multipored Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura namaquensis,(FITZSIMONS 1938),,Namaqua Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura nivaria,(BOULENGER 1894),,Drakensberg Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura pienaari,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Pienaar’s Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura pondolia,(HEWITT 1925),,Pondo Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura pongola,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Pongala Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura rondavelica,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Rondavels Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura rupestris,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura tembulica,(HEWITT 1926),,Queenstown Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura tirasensis,HAACKE 1965,,African Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afroedura transvaalica,(HEWITT 1925),,"Transvaal Rock Gecko, Transvaal Flat Gecko, Zimbabwe Flat Gecko, Limpopo Flat Gecko","Gekkonidae, Sauria (lizards: geckos)"
Afroedura waterbergensis,"JACOBSEN, KUHN, JACKMAN & BAUER 2014",,Waterberg Rock Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Afrogecko ansorgii,(BOULENGER 1907),,,"Gekkonidae, Sauria (lizards: geckos)"
Afrogecko porphyreus,(DAUDIN 1802),"Afrogecko porphyreus cronwrigthi (HEWITT 1937)
Afrogecko porphyreus namaquensis (HEWITT 1935)
Afrogecko porphyreus porphyreus (DAUDIN 1802)",,"Gekkonidae, Sauria (lizards: geckos)"
Afronatrix anoscopus,(COPE 1861),,African Brown Water Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Afrotyphlops angeli,(GUIBÉ 1952),,Mann's Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops angolensis,(BOCAGE 1866),,Angola blind snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops anomalus,(BOCAGE 1873),,"Angolan giant blind-snake, Anomalous Beaked Snake","Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops bibronii,(SMITH 1846),,Bibron's Blind Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops blanfordii,(BOULENGER 1889),,Blanford’s blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops brevis,(SCORTECCI 1929),,Somali giant blind-snake ,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops congestus,(DUMÉRIL & BIBRON 1844),,Blotched blind snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops decorosus,(BUCHHOLZ & PETERS 1875),,"Cameroon gracile blind-snake, Cameroon Worm Snake","Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops elegans,(PETERS 1868),,Elegant Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops fornasinii,(BIANCONI 1847),,Fornasini's Blind Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops gierrai,(MOCQUARD 1897),,Usambara Spotted Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops kaimosae,(LOVERIDGE 1935),,Kakamega blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops liberiensis,(HALLOWELL 1848),,Guinea Blind Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops lineolatus,(JAN 1864),,"Common Lined Worm Snake, Lineolate Blind Snake","Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops manni,(LOVERIDGE 1941),,Mann's Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops mucruso,(PETERS 1854),,Zambezi Blind Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops nanus,BROADLEY & WALLACH 2009,,Kenyan dwarf blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops nigrocandidus,(BROADLEY & WALLACH 2000),,,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops obtusus,(PETERS 1865),,"Southern gracile blind-snake, Slender Blind Snake","Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops punctatus,(LEACH 1819),,Spotted Blind Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops rondoensis,(LOVERIDGE 1942),,Rondo Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops schlegelii,(BIANCONI 1847),"Afrotyphlops schlegelii schlegelii (PETERS 1860)
Afrotyphlops schlegelii petersii (BOCAGE 1873)","schlegelii : Schlegel's Giant Blind Snake
petersii: Peter's Giant Blind Snake","Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops schmidti,(LAURENT 1956),"Afrotyphlops schmidti schmidti (LAURENT 1956)
Afrotyphlops schmidti laurenti (LAURENT 1968)",Schmidt’s blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops steinhausi,(WERNER 1909),,Steinhaus' Worm Snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops tanganicanus,(LAURENT 1964),,Liwale blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Afrotyphlops usambaricus,(LAURENT 1964),,Usambara blind-snake,"Typhlopidae (Afrotyphlopinae), Typhlopoidea, Serpentes (snakes)"
Agama aculeata,MERREM 1820,"Agama aculeata distanti (BOULENGER 1902)
Agama aculeata aculeata MERREM 1820",Ground Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama africana,(HALLOWELL 1844),,,"Agamidae (Agaminae), Sauria (lizards)"
Agama agama,(LINNAEUS 1758),,"E: Common Agama, Rainbow Lizard, Red-headed agama
G: Siedleragame","Agamidae (Agaminae), Sauria (lizards)"
Agama anchietae,BOCAGE 1896,,"Anchieta's Agama, Western Rock Agama","Agamidae (Agaminae), Sauria (lizards)"
Agama armata,PETERS 1855,,Peter’s Ground Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama atra,DAUDIN 1802,,Southern Rock Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama bocourti,ROCHEBRUNE 1884,,Bocourt's Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama boensis,MONARD 1940,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama bottegi,BOULENGER 1897,,Somali Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama boueti,CHABANAUD 1917,,Mali Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama boulengeri,LATASTE 1886,,Boulenger's Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama caudospinosa,MEEK 1910,"Agama caudospinosa caudospinosa MEEK 1910
Agama caudospinosa spawlsi WAGNER 2010",Elmenteita Rock Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama cristata,MOCQUARD 1905,,Insular Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama doriae,BOULENGER 1885,"Agama doriae benueensis (MONARD 1951)
Agama doriae doriae BOULENGER 1885","Benoue Agama, Doria’s Agama, Nigeria Agama","Agamidae (Agaminae), Sauria (lizards)"
Agama etoshae,MCLACHLAN 1981,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama finchi,"BÖHME, WAGNER, MALONZA, LÖTTERS & KÖHLER 2005","Agama finchi finchi BÖHME et al. 2005
Agama finchi leucerythrolaema WAGNER et al. 2011",Finch’s agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama gracilimembris,CHABANAUD 1918,,Benin Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama hartmanni,PETERS 1869,,Hartmann's Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama hispida,(KAUP 1827),"Agama hispida makarikarika FITZSIMONS 1932
Agama hispida hispida (KAUP 1827)","Common Spiny Agama, Southern Spiny Agama","Agamidae (Agaminae), Sauria (lizards)"
Agama impalearis,BOETTGER 1874,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama insularis,CHABANAUD 1918,,Insular Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama kaimosae,LOVERIDGE 1935,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama kirkii,BOULENGER 1885,"Agama kirkii fitzsimonsi LOVERIDGE 1950
Agama kirkii kirkii BOULENGER 1885",Kirk's Rock Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama knobeli,BOULENGER & POWER 1921,,Southern Rock Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama lanzai,"WAGNER, LEACHÉ, MAZUCH & BÖHME 2013",,,"Agamidae (Agaminae), Sauria (lizards)"
Agama lebretoni,"WAGNER, BAREJ & SCHMITZ 2009",,,"Agamidae (Agaminae), Sauria (lizards)"
Agama lionotus,BOULENGER 1896,"Agama lionotus dodomae LOVERIDGE 1923
Agama lionotus elgonis LÖNNBERG 1922
Agama lionotus lionotus BOULENGER 1896: 214
Agama lionotus ufipae LOVERIDGE 1932: 377",G: Ostafrikanische Siedleragame,"Agamidae (Agaminae), Sauria (lizards)"
Agama lucyae,WAGNER & BAUER 2011,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama montana,BARBOUR & LOVERIDGE 1928,,Montane rock agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama mossambica,PETERS 1854,,Mozambique Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama mucosoensis,HELLMICH 1957,,"E: Mucoso Agama
G: Mucoso-Siedleragame","Agamidae (Agaminae), Sauria (lizards)"
Agama mwanzae,LOVERIDGE 1923,,"E: Mwanza flat-headed agama
G: Fliederagame","Agamidae (Agaminae), Sauria (lizards)"
Agama parafricana,"TRAPÉ, MEDIANNIKOV & TRAPÉ 2012",,,"Agamidae (Agaminae), Sauria (lizards)"
Agama paragama,GRANDISON 1968,,False Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama persimilis,PARKER 1942,,(Somali) Painted Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama planiceps,PETERS 1862,,Namib Rock Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama robecchii,BOULENGER 1891,,Robecchi's Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama rueppelli,VAILLANT 1882,"Agama rueppelli rueppelli VAILLANT in REVOIL 1882
Agama rueppelli occidentalis PARKER 1932
Agama rueppelli septentrionalis PARKER 1932",Rüppell’s Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama sankaranica,CHABANAUD 1918,,Senegal Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama somalica,"WAGNER, LEACHÉ, MAZUCH & BÖHME 2013",,,"Agamidae (Agaminae), Sauria (lizards)"
Agama spinosa,GRAY 1831,,Gray’s (Spiny) Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agama sylvana,MACDONALD 1981,,,"Agamidae (Agaminae), Sauria (lizards)"
Agama tassiliensis,"GENIEZ, PADIAL & CROCHET 2011",,,"Agamidae (Agaminae), Sauria (lizards)"
Agama turuensis,LOVERIDGE 1932,,G: Ostafrikanische Siedleragame,"Agamidae (Agaminae), Sauria (lizards)"
Agama weidholzi,WETTSTEIN 1932,,Gambia Agama,"Agamidae (Agaminae), Sauria (lizards)"
Agamodon anguliceps,PETERS 1882,"Agamodon anguliceps anguliceps PETERS 1882
Agamodon anguliceps immaculatus CALABRESI 1927",Angled Worm Lizard,"Trogonophiidae, Amphisbaenia"
Agamodon arabicus,ANDERSON 1901,,Arabian Worm Lizard,"Trogonophiidae, Amphisbaenia"
Agamodon compressus,MOCQUARD 1888,,Flat Worm Lizard,"Trogonophiidae, Amphisbaenia"
Agamura persica,(DUMÉRIL 1856),,"E: Spider Gecko
G: Spinnengecko","Gekkonidae, Sauria (lizards: geckos)"
Agkistrodon bilineatus,GÜNTHER 1863,,"E: Cantil, Mexican Moccasin
G: Mexikanische Mokassinschlange","Viperidae, Crotalinae, Serpentes (snakes)"
Agkistrodon contortrix,(LINNAEUS 1766),"Agkistrodon contortrix contortrix (LINNAEUS 1766)
Agkistrodon contortrix laticinctus GLOYD & CONANT 1934
Agkistrodon contortrix mokasen PALISOT DE BEAUVOIS 1799
Agkistrodon contortrix phaeogaster GLOYD 1969: 220
Agkistrodon contortrix pictigaster GLOYD & CONANT 1943","E: Southern Copperhead
laticinctus: Broad-banded Copperhead
mokasen: Northern Copperhead
phaeogaster: Osage Copperhead
pictigaster: Trans-Pecos Copperhead
G: Kupferkopf","Viperidae, Crotalinae, Serpentes (snakes)"
Agkistrodon howardgloydi,CONANT 1984,,"E: Gloyd’s Moccasin
G: Gloyds Mokassinschlange","Viperidae, Crotalinae, Serpentes (snakes)"
Agkistrodon piscivorus,(LACÉPÈDE 1789),"Agkistrodon piscivorus conanti GLOYD 1969: 226
Agkistrodon piscivorus leucostoma (TROOST 1836)
Agkistrodon piscivorus piscivorus (LACÉPÈDE 1789)","E: conanti: Florida Cottonmouth
piscivorus: Eastern Cottonmouth
leucostoma: Western Cottonmouth
G: Wasser-Mokassinotter","Viperidae, Crotalinae, Serpentes (snakes)"
Agkistrodon russeolus,GLOYD 1972,,"E: Cantil, Mexican Moccasin
G: Mexikanische Mokassinschlange","Viperidae, Crotalinae, Serpentes (snakes)"
Agkistrodon taylori,BURGER & ROBERTSON 1951,,Mexican Moccasin,"Viperidae, Crotalinae, Serpentes (snakes)"
Ahaetulla dispar,(GÜNTHER 1864),,"Indian Bronzeback, Günther's Vine Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla fasciolata,(FISCHER 1885),,"E: Speckle-headed Whipsnake, Spotted Whipsnake
G: Gefleckte Peitschennatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla fronticincta,(GÜNTHER 1858),,"Günther's Whipsnake, Burmese Vine Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla mycterizans,(LINNAEUS 1758),,"E: Malayan (Green) Whipsnake
G: Malaiische Peitschennatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla nasuta,(BONNATERRE 1790),,"E: Long-nosed Tree Snake, Green vine snake, Long-nosed Whip Snake
G: Nasenpeitschennatter, Baumschnüffler","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla perroteti,(DUMÉRIL & BIBRON 1854),,Western Ghats Bronzeback,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla prasina,(BOIE 1827),"Ahaetulla prasina prasina (BOIE 1827)
Ahaetulla prasina medioxima LAZELL 2002
Ahaetulla prasina preocularis (TAYLOR 1922)
Ahaetulla prasina suluensis GAULKE 1994","E: Gunther’s whip snake, Oriental Whipsnake, Asian vine snake, Jade Vine Snake
G: Grüne Peitschennatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ahaetulla pulverulenta,(DUMÉRIL & BIBRON 1854),,Brown-speckled Whipsnake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Ailuronyx seychellensis,(DUMÉRIL & BIBRON 1836),,"E: English common name not available
G: Bronzegecko","Gekkonidae, Sauria (lizards: geckos)"
Ailuronyx tachyscopaeus,GERLACH & CANNING 1996,,,"Gekkonidae, Sauria (lizards: geckos)"
Ailuronyx trachygaster,(DUMÉRIL 1851),,Yellow Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Aipysurus apraefrontalis,SMITH 1926,,"E: Short-nosed Seasnake, Sahul Reef Snake
G: Riff Seeschlange","Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus duboisii,BAVAY 1869,,Reef shallows seasnake,"Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus eydouxii,(GRAY 1849),,Spine-tailed seasnake,"Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus foliosquama,SMITH 1926,,Leaf-scaled Seasnake,"Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus fuscus,(TSCHUDI 1837),,"E: Dusky Seasnake, Timor Reef Snake
G: Riff Seeschlange","Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus laevis,LACÉPÈDE 1804,"Aipysurus laevis laevis LACÉPÈDE 1804
Aipysurus laevis pooleorum SMITH 1974","Olive-brown seasnake
pooleorum: Shark Bay Seasnake","Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus mosaicus,"SANDERS, RASMUSSEN, ELMBERG, MUMPUNI, GUINEA, BLIAS, LEE & FRY 2012",,,"Elapidae (Hydrophiinae), Serpentes (snakes)"
Aipysurus tenuis,LÖNNBERG & ANDERSSON 1913,,Arafura Sea Snake,"Elapidae (Hydrophiinae), Serpentes (snakes)"
Aldabrachelys abrupta,(GRANDIDIER 1868),,,"Testudinidae, Testudines (turtles)"
Aldabrachelys gigantea,(SCHWEIGGER 1812),"Aldabrachelys gigantea arnoldi (BOUR 1982)
Aldabrachelys gigantea daudinii (DUMÉRIL & BIBRON 1835)
Aldabrachelys gigantea gigantea (SCHWEIGGER 1812)
Aldabrachelys gigantea hololissa (GÜNTHER 1877)",Aldabra Giant Tortoise,"Testudinidae, Testudines (turtles)"
Aldabrachelys grandidieri,(VAILLANT 1885),,,"Testudinidae, Testudines (turtles)"
Alexandresaurus camacan,"RODRIGUES, PELLEGRINO, DIXO, VERDADE, PAVAN, ARGOLO & SITES 2007",,"E: Alexandre's lizard
S: Calanguinho do Alexandre","Gymnophthalmidae (Gymnophthalminae), Iphisiini, Sauria (lizards)"
Algyroides fitzingeri,(WIEGMANN 1834),,"E: Fitzinger's Algyroides
G: Zwerg-Kieleidechse","Lacertidae, Sauria (lizards)"
Algyroides marchi,VALVERDE 1958,"Algyroides marchi niethammeri BUCHHOLZ 1965
Algyroides marchi marchi VALVERDE 1958","E: Spanish Keeled Lizard
G: Spanische Kieleidechse","Lacertidae, Sauria (lizards)"
Algyroides moreoticus,BIBRON & BORY 1833,,"E: Greek Keeled Lizard
G: Peloponnesische Kieleidechse, Ionische Kieleidechse","Lacertidae, Sauria (lizards)"
Algyroides nigropunctatus,(DUMÉRIL & BIBRON 1839),"Algyroides nigropunctatus kephallithacius KEYMAR, 1986
Algyroides nigropunctatus nigropunctatus (DUMÉRIL & BIBRON, 1839)","E: Blue-throated Keeled Lizard
G: Pracht-Kieleidechse","Lacertidae, Sauria (lizards)"
Alinea berengerae,(MIRALLES 2006),,San Andrés Skink,"Scincidae, Mabuyinae, Sauria (lizards)"
Alinea lanceolata,(COPE 1863),,Barbados Skink,"Scincidae, Mabuyinae, Sauria (lizards)"
Alinea luciae,(GARMAN 1887),,Saint Lucia Skink,"Scincidae, Mabuyinae, Sauria (lizards)"
Alinea pergravis,(BARBOUR 1921),,Providencia Skink,"Scincidae, Mabuyinae, Sauria (lizards)"
Alligator mississippiensis,(DAUDIN 1802),,"E: Alligator, Gator, American alligator, Florida alligator, Mississippi alligator, Louisiana alligator.
G: Mississippi-Alligator","Alligatoridae, Crocodylia, crocodiles (alligators)"
Alligator sinensis,FAUVEL 1879,,"E: Chinese alligator, T'o, Yow Lung, Yangtze alligator
G: China-Alligator","Alligatoridae, Crocodylia, crocodiles (alligators)"
Alluaudina bellyi,MOCQUARD 1894,,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Alluaudina mocquardi,ANGEL 1939,,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Alopoglossus angulatus,(LINNAEUS 1758),,Northern Teiid,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus atriventris,DUELLMAN 1973,,Keel-Bellied Shade Lizard,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus buckleyi,(O’SHAUGHNESSY 1881),,Buckley's Teiid,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus copii,BOULENGER 1885,,Drab Shade Lizard,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus festae,PERACCA 1904,,,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus lehmanni,AYALA & HARRIS 1984,,,"Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alopoglossus viridiceps,TORRES-CARVAJAL & LOBOS 2014,,"E: Green-headed shade lizards
S: Lagartijas de sombra de cabeza verde","Gymnophthalmidae (Alopoglossinae), Sauria (lizards)"
Alsophis antiguae,PARKER 1933,,Antiguan racer,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis antillensis,(SCHLEGEL 1837),,"Antilles Racer, Leeward Racer","Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis danforthi,COCHRAN 1938,,,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis manselli,PARKER 1933,,Montserrat Racer,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis rijgersmaei,COPE 1869,,"Anguilla Racer, Leeward Islands Racer","Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis rufiventris,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)",,"Saba Racer, Orange-bellied racer","Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis sajdaki,HENDERSON 1990,,,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis sanctonum,BARBOUR 1915,,,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophis sibonius,COPE 1879,,Dominican Racer,"Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)"
Alsophylax laevis,NIKOLSKY 1907,,"E: Southern Even-fingered Gecko
G: Südlicher Geradfingergecko","Gekkonidae, Sauria (lizards: geckos)"
Alsophylax loricatus,STRAUCH 1887,,Strauch's Even-fingered Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Alsophylax pipiens,(PALLAS 1827),,"E: Kaspischer Even-fingered Gecko
G: Kaspischer Geradfinger","Gekkonidae, Sauria (lizards: geckos)"
Alsophylax przewalskii,STRAUCH 1887,,Xinjiang Even-fingered Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Alsophylax szczerbaki,GOLUBEV & SATTAROV 1979,,Szczerbak’s Even-fingered Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Alsophylax tadjikiensis,GOLUBEV 1979,,"Tadjik Pygmy gecko, Tadjikistan Even-fingered Gecko","Gekkonidae, Sauria (lizards: geckos)"
Altiphylax baturensis,(KHAN & BAIG 1992),,E: Batura Glacier Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Altiphylax levitoni,(GOLUBEV & SZCZERBAK 1979),,Leviton's Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Altiphylax mintoni,(GOLUBEV & SZCZERBAK 1981),,"Minton’s Thin-toed gecko, Plump Swati gecko","Gekkonidae, Sauria (lizards: geckos)"
Altiphylax stoliczkai,(STEINDACHNER 1867),,"Frontier Bow-fingered Gecko, Baltistan gecko
Böhme’s Mountain Gecko, Karakorum gecko [boehmei]","Gekkonidae, Sauria (lizards: geckos)"
Altiphylax tokobajevi,(YERIOMTSCHENKO & SZCZERBAK 1984),,"Tjan-Shan Pygmy Gecko, Kirghizia Even-fingered Gecko","Gekkonidae, Sauria (lizards: geckos)"
Altiphylax yarkandensis,(ANDERSON 1872),,"Yarkand Bow-fingered Gecko, Icefield gecko","Gekkonidae, Sauria (lizards: geckos)"
